consumer_id,product_id,purchased_size,fit_outcome,transaction_date
c_985,a_353,9.5,too small,2021-08-04
c_986,a_777,M,fit,2022-03-11
c_986,a_331,M,too large,2022-05-15
c_986,a_70,M,fit,2022-08-05
c_987,a_653,2XL,too small,2021-11-03
c_988,a_365,S,too large,2021-09-17
c_988,a_375,S,too small,2021-10-12
c_989,a_456,S,too small,2021-09-26
c_989,a_761,M,too large,2021-10-24
c_989,a_337,10.0,too large,2021-12-26
c_990,a_634,L,too large,2021-01-21
c_990,a_208,M,too large,2021-02-15
c_990,a_666,M,too small,2021-03-24
c_991,a_550,M,fit,2021-09-24
c_991,a_561,M,fit,2021-12-10
c_991,a_140,M,fit,2022-01-02
c_991,a_233,L,too large,2022-01-30
c_991,a_192,M,fit,2022-04-18
c_992,a_509,S,too small,2021-08-28
c_992,a_111,M,fit,2021-10-16
c_992,a_580,M,fit,2021-10-26
c_992,a_165,L,too large,2021-12-21
c_992,a_299,M,fit,2022-01-10
c_992,a_821,S,too small,2022-03-29
c_992,a_571,S,too small,2022-06-13
c_992,a_755,M,fit,2022-08-17
c_993,a_133,L,too small,2021-07-15
c_993,a_392,11.5,fit,2021-09-11
c_993,a_352,L,fit,2021-12-08
c_993,a_239,XL,too large,2022-02-21
c_994,a_754,M,too large,2022-02-03
c_994,a_726,10.0,too small,2022-02-28
c_994,a_335,M,not applicable,2022-03-12
c_994,a_754,M,too large,2022-06-05
c_994,a_92,M,too large,2022-07-13
c_994,a_522,M,too large,2022-08-30
c_995,a_45,S,too small,2021-09-22
c_995,a_425,7.5,fit,2021-11-21
c_995,a_475,S,fit,2022-01-04
c_995,a_507,S,too large,2022-03-12
c_995,a_442,S,fit,2022-06-08
c_995,a_218,S,too large,2022-07-15
c_995,a_583,S,too large,2022-09-22
c_996,a_175,S,too small,2021-09-30
c_996,a_21,S,not applicable,2021-11-29
c_996,a_853,S,too large,2022-01-18
c_996,a_923,M,too large,2022-04-15
c_996,a_765,M,too large,2022-05-25
c_996,a_58,9.5,too small,2022-06-20
c_996,a_344,M,too large,2022-07-26
c_997,a_381,S,fit,2021-07-19
c_997,a_675,M,too large,2021-10-14
c_997,a_616,8.5,fit,2021-10-21
c_997,a_851,XS,not applicable,2021-11-16
c_998,a_209,12.0,too small,2021-07-19
c_998,a_75,L,fit,2021-09-01
c_998,a_768,M,too small,2021-10-05
c_998,a_434,L,not applicable,2021-12-02
c_999,a_157,M,too small,2021-04-26
c_999,a_590,M,too small,2021-07-16
c_999,a_399,10.0,too small,2021-07-27
c_1000,a_663,M,fit,2021-05-28
c_1000,a_226,S,too small,2021-07-06
c_1000,a_737,M,too small,2021-09-17
