consumer_id,seq_len,product_type_ids,material_ids,size_ids,section_ids,gender_id,age_bin_id,country_id,label_id,product_type_id_t,material_id_t,size_id_t,section_id_t,transaction_date_t
c_886,3,"[1, 6, 2]","[7, 5, 5]","[7, 7, 6]","[1, 3, 1]",0,1,0,1,2,5,6,2,2021-10-30
c_886,4,"[1, 6, 2, 2]","[7, 5, 5, 5]","[7, 7, 6, 6]","[1, 3, 1, 2]",0,1,0,0,3,4,27,1,2022-01-06
c_886,5,"[1, 6, 2, 2, 3]","[7, 5, 5, 5, 4]","[7, 7, 6, 6, 27]","[1, 3, 1, 2, 1]",0,1,0,0,6,2,7,2,2022-03-19
c_887,1,[6],[2],[6],[3],0,0,0,3,3,6,25,3,2021-06-14
c_887,2,"[6, 3]","[2, 6]","[6, 25]","[3, 3]",0,0,0,0,4,1,5,2,2021-07-12
c_887,3,"[6, 3, 4]","[2, 6, 1]","[6, 25, 5]","[3, 3, 2]",0,0,0,2,6,7,6,2,2021-08-31
c_887,4,"[6, 3, 4, 6]","[2, 6, 1, 7]","[6, 25, 5, 6]","[3, 3, 2, 2]",0,0,0,1,6,2,6,3,2021-10-08
c_887,5,"[6, 3, 4, 6, 6]","[2, 6, 1, 7, 2]","[6, 25, 5, 6, 6]","[3, 3, 2, 2, 3]",0,0,0,0,3,7,25,3,2021-11-17
c_888,1,[4],[1],[5],[2],0,4,1,0,5,2,4,3,2022-02-28
c_888,2,"[4, 5]","[1, 2]","[5, 4]","[2, 3]",0,4,1,0,5,7,4,1,2022-04-06
c_888,3,"[4, 5, 5]","[1, 2, 7]","[5, 4, 4]","[2, 3, 1]",0,4,1,0,6,5,5,2,2022-05-28
c_888,4,"[4, 5, 5, 6]","[1, 2, 7, 5]","[5, 4, 4, 5]","[2, 3, 1, 2]",0,4,1,0,5,2,5,3,2022-06-21
c_888,5,"[4, 5, 5, 6, 5]","[1, 2, 7, 5, 2]","[5, 4, 4, 5, 5]","[2, 3, 1, 2, 3]",0,4,1,3,1,7,4,3,2022-06-30
c_888,6,"[4, 5, 5, 6, 5, 1]","[1, 2, 7, 5, 2, 7]","[5, 4, 4, 5, 5, 4]","[2, 3, 1, 2, 3, 3]",0,4,1,0,5,2,4,3,2022-08-12
c_888,7,"[4, 5, 5, 6, 5, 1, 5]","[1, 2, 7, 5, 2, 7, 2]","[5, 4, 4, 5, 5, 4, 4]","[2, 3, 1, 2, 3, 3, 3]",0,4,1,2,6,2,6,3,2022-11-01
c_889,1,[3],[6],[17],[2],1,4,3,0,5,7,3,2,2021-10-28
c_889,2,"[3, 5]","[6, 7]","[17, 3]","[2, 2]",1,4,3,1,1,5,4,1,2021-12-06
c_889,3,"[3, 5, 1]","[6, 7, 5]","[17, 3, 4]","[2, 2, 1]",1,4,3,0,5,2,4,3,2022-01-26
c_889,4,"[3, 5, 1, 5]","[6, 7, 5, 2]","[17, 3, 4, 4]","[2, 2, 1, 3]",1,4,3,3,5,2,3,3,2022-03-05
c_89,1,[5],[7],[5],[2],0,4,0,0,4,7,5,3,2022-05-11
c_89,2,"[5, 4]","[7, 7]","[5, 5]","[2, 3]",0,4,0,2,6,7,6,2,2022-08-05
c_89,3,"[5, 4, 6]","[7, 7, 7]","[5, 5, 6]","[2, 3, 2]",0,4,0,0,4,8,5,1,2022-09-13
c_89,4,"[5, 4, 6, 4]","[7, 7, 7, 8]","[5, 5, 6, 5]","[2, 3, 2, 1]",0,4,0,0,3,4,22,3,2022-11-02
c_892,1,[5],[7],[6],[1],1,1,2,2,6,7,6,3,2021-06-15
c_892,2,"[5, 6]","[7, 7]","[6, 6]","[1, 3]",1,1,2,0,3,6,25,2,2021-07-29
c_892,3,"[5, 6, 3]","[7, 7, 6]","[6, 6, 25]","[1, 3, 2]",1,1,2,2,1,5,6,1,2021-10-04
c_893,1,[2],[7],[5],[3],1,4,3,0,5,2,4,1,2021-12-06
c_893,2,"[2, 5]","[7, 2]","[5, 4]","[3, 1]",1,4,3,2,6,2,5,1,2022-02-11
c_893,3,"[2, 5, 6]","[7, 2, 2]","[5, 4, 5]","[3, 1, 1]",1,4,3,0,5,2,4,3,2022-05-02
c_893,4,"[2, 5, 6, 5]","[7, 2, 2, 2]","[5, 4, 5, 4]","[3, 1, 1, 3]",1,4,3,1,5,2,5,2,2022-06-23
c_893,5,"[2, 5, 6, 5, 5]","[7, 2, 2, 2, 2]","[5, 4, 5, 4, 5]","[3, 1, 1, 3, 2]",1,4,3,1,2,8,5,2,2022-07-31
c_894,1,[2],[8],[4],[2],0,1,0,0,6,2,3,3,2022-02-28
c_894,2,"[2, 6]","[8, 2]","[4, 3]","[2, 3]",0,1,0,2,5,7,4,1,2022-04-27
c_894,3,"[2, 6, 5]","[8, 2, 7]","[4, 3, 4]","[2, 3, 1]",0,1,0,2,4,1,4,1,2022-05-28
c_894,4,"[2, 6, 5, 4]","[8, 2, 7, 1]","[4, 3, 4, 4]","[2, 3, 1, 1]",0,1,0,2,4,7,4,3,2022-07-10
c_894,5,"[2, 6, 5, 4, 4]","[8, 2, 7, 1, 7]","[4, 3, 4, 4, 4]","[2, 3, 1, 1, 3]",0,1,0,3,2,5,4,3,2022-08-29
c_896,1,[2],[5],[4],[3],2,1,0,3,6,2,5,2,2021-11-10
c_898,1,[1],[5],[7],[2],2,1,3,1,6,7,7,2,2021-10-31
c_898,2,"[1, 6]","[5, 7]","[7, 7]","[2, 2]",2,1,3,2,5,5,7,3,2022-01-28
c_898,3,"[1, 6, 5]","[5, 7, 5]","[7, 7, 7]","[2, 2, 3]",2,1,3,2,2,5,7,1,2022-03-02
c_899,1,[6],[5],[2],[1],0,0,1,0,5,2,2,1,2021-05-21
c_899,2,"[6, 5]","[5, 2]","[2, 2]","[1, 1]",0,0,1,2,5,2,2,2,2021-08-14
c_899,3,"[6, 5, 5]","[5, 2, 2]","[2, 2, 2]","[1, 1, 2]",0,0,1,2,2,5,2,3,2021-09-25
c_899,4,"[6, 5, 5, 2]","[5, 2, 2, 5]","[2, 2, 2, 2]","[1, 1, 2, 3]",0,0,1,0,2,7,1,2,2021-10-25
c_899,5,"[6, 5, 5, 2, 2]","[5, 2, 2, 5, 7]","[2, 2, 2, 2, 1]","[1, 1, 2, 3, 2]",0,0,1,0,5,5,2,1,2021-11-04
c_899,6,"[6, 5, 5, 2, 2, 5]","[5, 2, 2, 5, 7, 5]","[2, 2, 2, 2, 1, 2]","[1, 1, 2, 3, 2, 1]",0,0,1,0,5,5,2,3,2021-11-11
c_9,1,[5],[2],[4],[1],1,3,1,1,5,7,4,1,2021-02-18
c_9,2,"[5, 5]","[2, 7]","[4, 4]","[1, 1]",1,3,1,0,4,7,4,3,2021-02-22
c_9,3,"[5, 5, 4]","[2, 7, 7]","[4, 4, 4]","[1, 1, 3]",1,3,1,1,2,5,4,1,2021-03-15
c_90,1,[3],[7],[20],[2],0,4,0,3,3,6,20,3,2021-10-31
c_90,2,"[3, 3]","[7, 6]","[20, 20]","[2, 3]",0,4,0,2,3,6,21,3,2022-01-13
c_900,1,[1],[5],[3],[3],0,3,3,1,5,2,3,2,2022-01-14
c_900,2,"[1, 5]","[5, 2]","[3, 3]","[3, 2]",0,3,3,0,2,8,2,3,2022-01-23
c_900,3,"[1, 5, 2]","[5, 2, 8]","[3, 3, 2]","[3, 2, 3]",0,3,3,3,5,2,3,1,2022-03-07
c_901,1,[3],[6],[22],[3],1,5,2,2,1,7,6,1,2021-10-16
c_901,2,"[3, 1]","[6, 7]","[22, 6]","[3, 1]",1,5,2,0,6,5,5,3,2021-11-30
c_901,3,"[3, 1, 6]","[6, 7, 5]","[22, 6, 5]","[3, 1, 3]",1,5,2,1,5,7,5,2,2022-01-16
c_901,4,"[3, 1, 6, 5]","[6, 7, 5, 7]","[22, 6, 5, 5]","[3, 1, 3, 2]",1,5,2,1,3,7,21,1,2022-02-22
c_902,1,[3],[6],[10],[1],0,0,2,2,1,3,2,2,2021-05-25
c_902,2,"[3, 1]","[6, 3]","[10, 2]","[1, 2]",0,0,2,0,6,5,1,3,2021-07-16
c_902,3,"[3, 1, 6]","[6, 3, 5]","[10, 2, 1]","[1, 2, 3]",0,0,2,2,1,5,2,1,2021-09-13
c_902,4,"[3, 1, 6, 1]","[6, 3, 5, 5]","[10, 2, 1, 2]","[1, 2, 3, 1]",0,0,2,0,3,6,9,3,2021-10-31
c_903,1,[5],[5],[5],[3],1,4,2,2,5,7,6,2,2022-03-20
c_903,2,"[5, 5]","[5, 7]","[5, 6]","[3, 2]",1,4,2,2,5,2,5,3,2022-05-16
c_903,3,"[5, 5, 5]","[5, 7, 2]","[5, 6, 5]","[3, 2, 3]",1,4,2,2,1,3,6,3,2022-05-31
c_903,4,"[5, 5, 5, 1]","[5, 7, 2, 3]","[5, 6, 5, 6]","[3, 2, 3, 3]",1,4,2,3,2,8,6,2,2022-07-31
c_903,5,"[5, 5, 5, 1, 2]","[5, 7, 2, 3, 8]","[5, 6, 5, 6, 6]","[3, 2, 3, 3, 2]",1,4,2,2,4,7,5,2,2022-10-26
c_903,6,"[5, 5, 5, 1, 2, 4]","[5, 7, 2, 3, 8, 7]","[5, 6, 5, 6, 6, 5]","[3, 2, 3, 3, 2, 2]",1,4,2,2,1,3,5,1,2022-12-10
c_903,7,"[5, 5, 5, 1, 2, 4, 1]","[5, 7, 2, 3, 8, 7, 3]","[5, 6, 5, 6, 6, 5, 5]","[3, 2, 3, 3, 2, 2, 1]",1,4,2,0,2,5,6,2,2023-02-13
c_903,8,"[5, 5, 5, 1, 2, 4, 1, 2]","[5, 7, 2, 3, 8, 7, 3, 5]","[5, 6, 5, 6, 6, 5, 5, 6]","[3, 2, 3, 3, 2, 2, 1, 2]",1,4,2,2,2,7,6,2,2023-04-10
c_904,1,[4],[8],[3],[2],2,4,2,1,2,5,2,1,2021-11-03
c_905,1,[4],[7],[4],[3],1,1,1,1,2,5,4,2,2021-11-19
c_905,2,"[4, 2]","[7, 5]","[4, 4]","[3, 2]",1,1,1,0,1,6,3,2,2022-01-02
c_905,3,"[4, 2, 1]","[7, 5, 6]","[4, 4, 3]","[3, 2, 2]",1,1,1,1,6,5,4,1,2022-02-13
c_905,4,"[4, 2, 1, 6]","[7, 5, 6, 5]","[4, 4, 3, 4]","[3, 2, 2, 1]",1,1,1,0,5,7,3,2,2022-02-25
c_905,5,"[4, 2, 1, 6, 5]","[7, 5, 6, 5, 7]","[4, 4, 3, 4, 3]","[3, 2, 2, 1, 2]",1,1,1,2,4,7,5,3,2022-04-29
c_905,6,"[4, 2, 1, 6, 5, 4]","[7, 5, 6, 5, 7, 7]","[4, 4, 3, 4, 3, 5]","[3, 2, 2, 1, 2, 3]",1,1,1,0,4,1,4,1,2022-07-22
c_906,1,[2],[7],[7],[2],1,2,2,2,2,5,7,1,2021-05-27
c_906,2,"[2, 2]","[7, 5]","[7, 7]","[2, 1]",1,2,2,0,1,5,7,3,2021-07-25
c_906,3,"[2, 2, 1]","[7, 5, 5]","[7, 7, 7]","[2, 1, 3]",1,2,2,3,3,7,27,1,2021-09-22
c_907,1,[1],[7],[4],[2],0,3,1,0,3,6,16,2,2021-10-18
c_907,2,"[1, 3]","[7, 6]","[4, 16]","[2, 2]",0,3,1,2,5,7,5,1,2021-12-02
c_907,3,"[1, 3, 5]","[7, 6, 7]","[4, 16, 5]","[2, 2, 1]",0,3,1,0,2,8,3,2,2021-12-12
c_908,1,[3],[6],[20],[3],1,2,0,3,6,7,5,1,2021-09-29
c_908,2,"[3, 6]","[6, 7]","[20, 5]","[3, 1]",1,2,0,1,6,7,5,2,2021-12-09
c_908,3,"[3, 6, 6]","[6, 7, 7]","[20, 5, 5]","[3, 1, 2]",1,2,0,0,2,8,4,2,2022-01-24
c_908,4,"[3, 6, 6, 2]","[6, 7, 7, 8]","[20, 5, 5, 4]","[3, 1, 2, 2]",1,2,0,2,3,6,21,1,2022-02-12
c_909,1,[2],[7],[6],[3],1,1,3,1,5,7,5,2,2022-02-12
c_909,2,"[2, 5]","[7, 7]","[6, 5]","[3, 2]",1,1,3,2,1,7,6,2,2022-04-07
c_909,3,"[2, 5, 1]","[7, 7, 7]","[6, 5, 6]","[3, 2, 2]",1,1,3,3,3,6,21,3,2022-05-20
c_909,4,"[2, 5, 1, 3]","[7, 7, 7, 6]","[6, 5, 6, 21]","[3, 2, 2, 3]",1,1,3,0,5,2,4,3,2022-07-12
c_909,5,"[2, 5, 1, 3, 5]","[7, 7, 7, 6, 2]","[6, 5, 6, 21, 4]","[3, 2, 2, 3, 3]",1,1,3,0,4,8,5,3,2022-08-27
c_909,6,"[2, 5, 1, 3, 5, 4]","[7, 7, 7, 6, 2, 8]","[6, 5, 6, 21, 4, 5]","[3, 2, 2, 3, 3, 3]",1,1,3,1,5,2,5,3,2022-10-19
c_909,7,"[2, 5, 1, 3, 5, 4, 5]","[7, 7, 7, 6, 2, 8, 2]","[6, 5, 6, 21, 4, 5, 5]","[3, 2, 2, 3, 3, 3, 3]",1,1,3,2,6,7,6,2,2022-12-14
c_910,1,[3],[6],[23],[1],0,5,0,3,1,3,6,2,2021-10-14
c_910,2,"[3, 1]","[6, 3]","[23, 6]","[1, 2]",0,5,0,2,3,7,24,2,2021-12-26
c_910,3,"[3, 1, 3]","[6, 3, 7]","[23, 6, 24]","[1, 2, 2]",0,5,0,3,4,1,6,1,2022-03-12
c_910,4,"[3, 1, 3, 4]","[6, 3, 7, 1]","[23, 6, 24, 6]","[1, 2, 2, 1]",0,5,0,3,2,5,5,2,2022-04-29
c_910,5,"[3, 1, 3, 4, 2]","[6, 3, 7, 1, 5]","[23, 6, 24, 6, 5]","[1, 2, 2, 1, 2]",0,5,0,3,1,7,7,3,2022-06-05
c_910,6,"[3, 1, 3, 4, 2, 1]","[6, 3, 7, 1, 5, 7]","[23, 6, 24, 6, 5, 7]","[1, 2, 2, 1, 2, 3]",0,5,0,0,5,2,5,3,2022-08-08
c_910,7,"[3, 1, 3, 4, 2, 1, 5]","[6, 3, 7, 1, 5, 7, 2]","[23, 6, 24, 6, 5, 7, 5]","[1, 2, 2, 1, 2, 3, 3]",0,5,0,0,1,7,5,1,2022-10-07
c_910,8,"[3, 1, 3, 4, 2, 1, 5, 1]","[6, 3, 7, 1, 5, 7, 2, 7]","[23, 6, 24, 6, 5, 7, 5, 5]","[1, 2, 2, 1, 2, 3, 3, 1]",0,5,0,0,2,8,4,3,2022-11-11
c_910,9,"[3, 1, 3, 4, 2, 1, 5, 1, 2]","[6, 3, 7, 1, 5, 7, 2, 7, 8]","[23, 6, 24, 6, 5, 7, 5, 5, 4]","[1, 2, 2, 1, 2, 3, 3, 1, 3]",0,5,0,3,6,7,7,1,2022-12-02
c_911,1,[1],[5],[4],[1],2,0,1,1,2,7,4,1,2021-12-07
c_911,2,"[1, 2]","[5, 7]","[4, 4]","[1, 1]",2,0,1,2,1,6,4,3,2021-12-12
c_911,3,"[1, 2, 1]","[5, 7, 6]","[4, 4, 4]","[1, 1, 3]",2,0,1,1,3,4,17,1,2022-01-17
c_911,4,"[1, 2, 1, 3]","[5, 7, 6, 4]","[4, 4, 4, 17]","[1, 1, 3, 1]",2,0,1,1,4,7,4,2,2022-01-30
c_911,5,"[1, 2, 1, 3, 4]","[5, 7, 6, 4, 7]","[4, 4, 4, 17, 4]","[1, 1, 3, 1, 2]",2,0,1,1,2,5,4,1,2022-03-03
c_911,6,"[1, 2, 1, 3, 4, 2]","[5, 7, 6, 4, 7, 5]","[4, 4, 4, 17, 4, 4]","[1, 1, 3, 1, 2, 1]",2,0,1,2,6,2,5,3,2022-05-30
c_912,1,[3],[6],[17],[2],2,1,3,0,4,1,4,3,2021-07-30
c_914,1,[2],[5],[4],[3],0,5,0,2,3,7,18,2,2021-06-21
c_914,2,"[2, 3]","[5, 7]","[4, 18]","[3, 2]",0,5,0,0,1,5,4,1,2021-08-14
c_914,3,"[2, 3, 1]","[5, 7, 5]","[4, 18, 4]","[3, 2, 1]",0,5,0,0,2,5,4,1,2021-09-27
c_914,4,"[2, 3, 1, 2]","[5, 7, 5, 5]","[4, 18, 4, 4]","[3, 2, 1, 1]",0,5,0,0,6,7,3,3,2021-09-30
c_915,1,[1],[5],[4],[3],0,0,0,0,3,7,16,3,2022-03-12
c_915,2,"[1, 3]","[5, 7]","[4, 16]","[3, 3]",0,0,0,2,1,5,4,3,2022-05-18
c_915,3,"[1, 3, 1]","[5, 7, 5]","[4, 16, 4]","[3, 3, 3]",0,0,0,2,2,5,5,1,2022-05-30
c_915,4,"[1, 3, 1, 2]","[5, 7, 5, 5]","[4, 16, 4, 5]","[3, 3, 3, 1]",0,0,0,0,4,8,4,1,2022-07-07
c_916,1,[5],[2],[5],[1],1,5,0,0,1,6,4,2,2021-08-27
c_916,2,"[5, 1]","[2, 6]","[5, 4]","[1, 2]",1,5,0,1,3,7,21,3,2021-09-25
c_916,3,"[5, 1, 3]","[2, 6, 7]","[5, 4, 21]","[1, 2, 3]",1,5,0,0,2,7,5,1,2021-11-27
c_916,4,"[5, 1, 3, 2]","[2, 6, 7, 7]","[5, 4, 21, 5]","[1, 2, 3, 1]",1,5,0,2,1,5,5,1,2022-01-16
c_916,5,"[5, 1, 3, 2, 1]","[2, 6, 7, 7, 5]","[5, 4, 21, 5, 5]","[1, 2, 3, 1, 1]",1,5,0,2,1,5,5,3,2022-02-19
c_918,1,[3],[7],[22],[3],1,1,0,1,2,3,5,3,2021-11-13
c_918,2,"[3, 2]","[7, 3]","[22, 5]","[3, 3]",1,1,0,0,1,5,5,2,2021-11-23
c_918,3,"[3, 2, 1]","[7, 3, 5]","[22, 5, 5]","[3, 3, 2]",1,1,0,0,3,4,21,1,2022-02-16
c_918,4,"[3, 2, 1, 3]","[7, 3, 5, 4]","[22, 5, 5, 21]","[3, 3, 2, 1]",1,1,0,0,4,8,4,1,2022-05-11
c_918,5,"[3, 2, 1, 3, 4]","[7, 3, 5, 4, 8]","[22, 5, 5, 21, 4]","[3, 3, 2, 1, 1]",1,1,0,2,1,7,6,1,2022-07-24
c_918,6,"[3, 2, 1, 3, 4, 1]","[7, 3, 5, 4, 8, 7]","[22, 5, 5, 21, 4, 6]","[3, 3, 2, 1, 1, 1]",1,1,0,1,2,5,5,1,2022-10-17
c_92,1,[6],[7],[5],[2],1,3,1,2,4,7,6,2,2022-01-26
c_92,2,"[6, 4]","[7, 7]","[5, 6]","[2, 2]",1,3,1,1,5,7,6,2,2022-04-07
c_92,3,"[6, 4, 5]","[7, 7, 7]","[5, 6, 6]","[2, 2, 2]",1,3,1,2,2,8,6,3,2022-05-27
c_92,4,"[6, 4, 5, 2]","[7, 7, 7, 8]","[5, 6, 6, 6]","[2, 2, 2, 3]",1,3,1,2,5,7,6,1,2022-06-08
c_92,5,"[6, 4, 5, 2, 5]","[7, 7, 7, 8, 7]","[5, 6, 6, 6, 6]","[2, 2, 2, 3, 1]",1,3,1,1,1,5,6,2,2022-08-04
c_92,6,"[6, 4, 5, 2, 5, 1]","[7, 7, 7, 8, 7, 5]","[5, 6, 6, 6, 6, 6]","[2, 2, 2, 3, 1, 2]",1,3,1,0,2,5,5,1,2022-09-24
c_92,7,"[6, 4, 5, 2, 5, 1, 2]","[7, 7, 7, 8, 7, 5, 5]","[5, 6, 6, 6, 6, 6, 5]","[2, 2, 2, 3, 1, 2, 1]",1,3,1,2,5,2,7,3,2022-12-04
c_920,1,[1],[7],[6],[3],2,4,3,1,2,5,7,2,2022-02-27
c_920,2,"[1, 2]","[7, 5]","[6, 7]","[3, 2]",2,4,3,0,1,7,6,2,2022-03-29
c_920,3,"[1, 2, 1]","[7, 5, 7]","[6, 7, 6]","[3, 2, 2]",2,4,3,2,3,7,24,3,2022-05-26
c_920,4,"[1, 2, 1, 3]","[7, 5, 7, 7]","[6, 7, 6, 24]","[3, 2, 2, 3]",2,4,3,1,6,2,6,2,2022-07-06
c_922,1,[2],[5],[6],[2],1,2,3,1,1,5,6,3,2021-10-24
c_922,2,"[2, 1]","[5, 5]","[6, 6]","[2, 3]",1,2,3,0,3,6,26,2,2022-01-13
c_922,3,"[2, 1, 3]","[5, 5, 6]","[6, 6, 26]","[2, 3, 2]",1,2,3,0,3,7,26,3,2022-04-11
c_923,1,[2],[5],[2],[3],0,2,1,1,4,7,2,3,2021-09-20
c_923,2,"[2, 4]","[5, 7]","[2, 2]","[3, 3]",0,2,1,1,6,2,2,3,2021-10-30
c_923,3,"[2, 4, 6]","[5, 7, 2]","[2, 2, 2]","[3, 3, 3]",0,2,1,1,4,8,2,1,2021-11-19
c_924,1,[1],[5],[4],[3],2,4,2,1,6,5,4,2,2022-02-02
c_924,2,"[1, 6]","[5, 5]","[4, 4]","[3, 2]",2,4,2,2,4,8,4,2,2022-02-26
c_924,3,"[1, 6, 4]","[5, 5, 8]","[4, 4, 4]","[3, 2, 2]",2,4,2,2,3,7,18,3,2022-05-07
c_925,1,[4],[1],[7],[1],0,1,0,0,4,1,6,2,2022-01-16
c_925,2,"[4, 4]","[1, 1]","[7, 6]","[1, 2]",0,1,0,2,5,7,7,1,2022-04-12
c_925,3,"[4, 4, 5]","[1, 1, 7]","[7, 6, 7]","[1, 2, 1]",0,1,0,0,2,5,7,3,2022-06-13
c_927,1,[2],[7],[5],[2],0,3,2,2,3,6,21,2,2021-06-19
c_927,2,"[2, 3]","[7, 6]","[5, 21]","[2, 2]",0,3,2,2,1,5,5,3,2021-07-08
c_927,3,"[2, 3, 1]","[7, 6, 5]","[5, 21, 5]","[2, 2, 3]",0,3,2,0,6,7,5,3,2021-08-15
c_928,1,[5],[7],[3],[1],1,3,3,0,1,5,4,2,2021-06-20
c_928,2,"[5, 1]","[7, 5]","[3, 4]","[1, 2]",1,3,3,2,2,5,5,1,2021-08-27
c_929,1,[5],[2],[3],[3],0,0,1,0,3,4,13,3,2021-11-24
c_929,2,"[5, 3]","[2, 4]","[3, 13]","[3, 3]",0,0,1,1,2,7,3,1,2022-02-11
c_929,3,"[5, 3, 2]","[2, 4, 7]","[3, 13, 3]","[3, 3, 1]",0,0,1,2,3,6,13,3,2022-02-17
c_929,4,"[5, 3, 2, 3]","[2, 4, 7, 6]","[3, 13, 3, 13]","[3, 3, 1, 3]",0,0,1,0,5,2,2,2,2022-05-02
c_929,5,"[5, 3, 2, 3, 5]","[2, 4, 7, 6, 2]","[3, 13, 3, 13, 2]","[3, 3, 1, 3, 2]",0,0,1,2,6,2,3,2,2022-06-19
c_929,6,"[5, 3, 2, 3, 5, 6]","[2, 4, 7, 6, 2, 2]","[3, 13, 3, 13, 2, 3]","[3, 3, 1, 3, 2, 2]",0,0,1,2,1,5,3,3,2022-09-03
c_929,7,"[5, 3, 2, 3, 5, 6, 1]","[2, 4, 7, 6, 2, 2, 5]","[3, 13, 3, 13, 2, 3, 3]","[3, 3, 1, 3, 2, 2, 3]",0,0,1,0,1,7,3,1,2022-11-30
c_93,1,[1],[7],[6],[3],1,1,2,0,6,5,7,1,2021-12-02
c_93,2,"[1, 6]","[7, 5]","[6, 7]","[3, 1]",1,1,2,1,5,7,7,3,2022-02-16
c_93,3,"[1, 6, 5]","[7, 5, 7]","[6, 7, 7]","[3, 1, 3]",1,1,2,1,5,7,7,1,2022-03-17
c_930,1,[1],[3],[6],[3],1,5,3,0,5,2,5,2,2022-04-25
c_930,2,"[1, 5]","[3, 2]","[6, 5]","[3, 2]",1,5,3,2,5,7,6,2,2022-06-05
c_930,3,"[1, 5, 5]","[3, 2, 7]","[6, 5, 6]","[3, 2, 2]",1,5,3,3,4,7,5,3,2022-07-20
c_930,4,"[1, 5, 5, 4]","[3, 2, 7, 7]","[6, 5, 6, 5]","[3, 2, 2, 3]",1,5,3,2,4,8,6,1,2022-10-09
c_932,1,[4],[8],[4],[1],0,3,2,0,4,1,4,1,2021-07-22
c_932,2,"[4, 4]","[8, 1]","[4, 4]","[1, 1]",0,3,2,0,2,7,4,2,2021-08-27
c_932,3,"[4, 4, 2]","[8, 1, 7]","[4, 4, 4]","[1, 1, 2]",0,3,2,2,2,5,4,1,2021-11-15
c_932,4,"[4, 4, 2, 2]","[8, 1, 7, 5]","[4, 4, 4, 4]","[1, 1, 2, 1]",0,3,2,0,6,2,4,3,2021-11-24
c_932,5,"[4, 4, 2, 2, 6]","[8, 1, 7, 5, 2]","[4, 4, 4, 4, 4]","[1, 1, 2, 1, 3]",0,3,2,2,3,7,18,1,2022-01-10
c_932,6,"[4, 4, 2, 2, 6, 3]","[8, 1, 7, 5, 2, 7]","[4, 4, 4, 4, 4, 18]","[1, 1, 2, 1, 3, 1]",0,3,2,0,4,7,4,3,2022-01-11
c_932,7,"[4, 4, 2, 2, 6, 3, 4]","[8, 1, 7, 5, 2, 7, 7]","[4, 4, 4, 4, 4, 18, 4]","[1, 1, 2, 1, 3, 1, 3]",0,3,2,2,5,7,5,1,2022-03-08
c_933,1,[4],[7],[3],[3],0,4,3,0,1,5,4,1,2021-12-17
c_933,2,"[4, 1]","[7, 5]","[3, 4]","[3, 1]",0,4,3,2,2,3,4,1,2022-01-09
c_933,3,"[4, 1, 2]","[7, 5, 3]","[3, 4, 4]","[3, 1, 1]",0,4,3,3,4,7,3,1,2022-02-03
c_933,4,"[4, 1, 2, 4]","[7, 5, 3, 7]","[3, 4, 4, 3]","[3, 1, 1, 1]",0,4,3,1,1,7,4,3,2022-04-17
c_933,5,"[4, 1, 2, 4, 1]","[7, 5, 3, 7, 7]","[3, 4, 4, 3, 4]","[3, 1, 1, 1, 3]",0,4,3,2,2,5,4,1,2022-06-25
c_935,1,[5],[2],[4],[3],0,3,1,0,1,7,3,2,2021-12-24
c_935,2,"[5, 1]","[2, 7]","[4, 3]","[3, 2]",0,3,1,3,3,6,17,3,2022-01-29
c_935,3,"[5, 1, 3]","[2, 7, 6]","[4, 3, 17]","[3, 2, 3]",0,3,1,0,6,7,4,3,2022-03-07
c_935,4,"[5, 1, 3, 6]","[2, 7, 6, 7]","[4, 3, 17, 4]","[3, 2, 3, 3]",0,3,1,2,5,2,4,1,2022-04-19
c_936,1,[4],[1],[6],[2],1,6,0,1,2,5,7,3,2021-03-02
c_936,2,"[4, 2]","[1, 5]","[6, 7]","[2, 3]",1,6,0,0,3,7,23,3,2021-05-19
c_936,3,"[4, 2, 3]","[1, 5, 7]","[6, 7, 23]","[2, 3, 3]",1,6,0,2,3,4,23,3,2021-08-15
c_936,4,"[4, 2, 3, 3]","[1, 5, 7, 4]","[6, 7, 23, 23]","[2, 3, 3, 3]",1,6,0,3,6,2,6,2,2021-08-25
c_936,5,"[4, 2, 3, 3, 6]","[1, 5, 7, 4, 2]","[6, 7, 23, 23, 6]","[2, 3, 3, 3, 2]",1,6,0,2,5,2,6,2,2021-10-04
c_937,1,[4],[8],[5],[1],0,0,3,0,2,8,5,1,2022-03-06
c_937,2,"[4, 2]","[8, 8]","[5, 5]","[1, 1]",0,0,3,2,2,7,5,2,2022-05-22
c_937,3,"[4, 2, 2]","[8, 8, 7]","[5, 5, 5]","[1, 1, 2]",0,0,3,1,2,5,5,1,2022-06-01
c_937,4,"[4, 2, 2, 2]","[8, 8, 7, 5]","[5, 5, 5, 5]","[1, 1, 2, 1]",0,0,3,1,4,7,5,3,2022-06-10
c_938,1,[4],[7],[6],[2],2,4,2,0,5,2,5,1,2021-11-26
c_938,2,"[4, 5]","[7, 2]","[6, 5]","[2, 1]",2,4,2,0,3,4,25,2,2022-01-28
c_938,3,"[4, 5, 3]","[7, 2, 4]","[6, 5, 25]","[2, 1, 2]",2,4,2,0,6,2,6,2,2022-03-26
c_938,4,"[4, 5, 3, 6]","[7, 2, 4, 2]","[6, 5, 25, 6]","[2, 1, 2, 2]",2,4,2,0,1,7,5,1,2022-04-20
c_939,1,[3],[7],[21],[1],1,6,2,2,4,1,6,3,2022-03-07
